date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:21:26	703999/703999	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22609e45ba-abdff%22	https://starboy.finance/wp-content/themes/crypterio/assets/fonts/font-awesome/fonts/fa-brands-400.svg	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/themes/crypterio/assets/fonts/font-awesome/fonts/fa-brands-400.svg	(from https://starboy.finance/wp-content/themes/crypterio/assets/fonts/font-awesome/css/font-awesome.min.css?ver=2.4.1)
03:21:27	34394/34394	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22609e45ba-865a%22	https://starboy.finance/wp-content/themes/crypterio/assets/fonts/font-awesome/fonts/fa-regular-400.eot?	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/themes/crypterio/assets/fonts/font-awesome/fonts/fa-regular-400d41d.eot	(from https://starboy.finance/wp-content/themes/crypterio/assets/fonts/font-awesome/css/font-awesome.min.css?ver=2.4.1)
03:21:27	13584/13584	---M--	200	added ('OK')	font/woff2	etag:%22609e45ba-3510%22	https://starboy.finance/wp-content/themes/crypterio/assets/fonts/font-awesome/fonts/fa-regular-400.woff2	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/themes/crypterio/assets/fonts/font-awesome/fonts/fa-regular-400.woff2	(from https://starboy.finance/wp-content/themes/crypterio/assets/fonts/font-awesome/css/font-awesome.min.css?ver=2.4.1)
03:21:27	16804/16804	---M--	200	added ('OK')	font/woff	etag:%22609e45ba-41a4%22	https://starboy.finance/wp-content/themes/crypterio/assets/fonts/font-awesome/fonts/fa-regular-400.woff	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/themes/crypterio/assets/fonts/font-awesome/fonts/fa-regular-400.woff	(from https://starboy.finance/wp-content/themes/crypterio/assets/fonts/font-awesome/css/font-awesome.min.css?ver=2.4.1)
03:21:27	34096/34096	---M--	200	added ('OK')	application/octet-stream	etag:%22609e45ba-8530%22	https://starboy.finance/wp-content/themes/crypterio/assets/fonts/font-awesome/fonts/fa-regular-400.ttf	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/themes/crypterio/assets/fonts/font-awesome/fonts/fa-regular-400.ttf	(from https://starboy.finance/wp-content/themes/crypterio/assets/fonts/font-awesome/css/font-awesome.min.css?ver=2.4.1)
03:21:28	145255/145255	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22609e45ba-23767%22	https://starboy.finance/wp-content/themes/crypterio/assets/fonts/font-awesome/fonts/fa-regular-400.svg	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/themes/crypterio/assets/fonts/font-awesome/fonts/fa-regular-400.svg	(from https://starboy.finance/wp-content/themes/crypterio/assets/fonts/font-awesome/css/font-awesome.min.css?ver=2.4.1)
03:21:28	192758/192758	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22609e45ba-2f0f6%22	https://starboy.finance/wp-content/themes/crypterio/assets/fonts/font-awesome/fonts/fa-solid-900.eot	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/themes/crypterio/assets/fonts/font-awesome/fonts/fa-solid-900.eot	(from https://starboy.finance/wp-content/themes/crypterio/assets/fonts/font-awesome/css/font-awesome.min.css?ver=2.4.1)
03:21:28	192758/192758	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22609e45ba-2f0f6%22	https://starboy.finance/wp-content/themes/crypterio/assets/fonts/font-awesome/fonts/fa-solid-900.eot?	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/themes/crypterio/assets/fonts/font-awesome/fonts/fa-solid-900d41d.eot	(from https://starboy.finance/wp-content/themes/crypterio/assets/fonts/font-awesome/css/font-awesome.min.css?ver=2.4.1)
03:21:28	75728/75728	---M--	200	added ('OK')	font/woff2	etag:%22609e45ba-127d0%22	https://starboy.finance/wp-content/themes/crypterio/assets/fonts/font-awesome/fonts/fa-solid-900.woff2	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/themes/crypterio/assets/fonts/font-awesome/fonts/fa-solid-900.woff2	(from https://starboy.finance/wp-content/themes/crypterio/assets/fonts/font-awesome/css/font-awesome.min.css?ver=2.4.1)
03:21:28	98384/98384	---M--	200	added ('OK')	font/woff	etag:%22609e45ba-18050%22	https://starboy.finance/wp-content/themes/crypterio/assets/fonts/font-awesome/fonts/fa-solid-900.woff	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/themes/crypterio/assets/fonts/font-awesome/fonts/fa-solid-900.woff	(from https://starboy.finance/wp-content/themes/crypterio/assets/fonts/font-awesome/css/font-awesome.min.css?ver=2.4.1)
03:21:29	192472/192472	---M--	200	added ('OK')	application/octet-stream	etag:%22609e45ba-2efd8%22	https://starboy.finance/wp-content/themes/crypterio/assets/fonts/font-awesome/fonts/fa-solid-900.ttf	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/themes/crypterio/assets/fonts/font-awesome/fonts/fa-solid-900.ttf	(from https://starboy.finance/wp-content/themes/crypterio/assets/fonts/font-awesome/css/font-awesome.min.css?ver=2.4.1)
03:21:29	847272/847272	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22609e45ba-ceda8%22	https://starboy.finance/wp-content/themes/crypterio/assets/fonts/font-awesome/fonts/fa-solid-900.svg	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/themes/crypterio/assets/fonts/font-awesome/fonts/fa-solid-900.svg	(from https://starboy.finance/wp-content/themes/crypterio/assets/fonts/font-awesome/css/font-awesome.min.css?ver=2.4.1)
03:21:29	270835/270835	---M--	200	added ('OK')	image/jpeg	etag:%22609e45ba-421f3%22	https://starboy.finance/wp-content/themes/crypterio/assets/images/bg/img_5.jpg	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/themes/crypterio/assets/images/bg/img_5.jpg	(from https://starboy.finance/wp-content/themes/crypterio/style.css?ver=2.4.1)
03:21:30	144593/144593	---M--	200	added ('OK')	image/jpeg	etag:%22609e45ba-234d1%22	https://starboy.finance/wp-content/themes/crypterio/assets/images/page_404.jpg	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/themes/crypterio/assets/images/page_404.jpg	(from https://starboy.finance/wp-content/themes/crypterio/assets/css/ico_purple/main.css?ver=2.4.1)
03:21:30	419498/419498	---M--	200	added ('OK')	image/jpeg	etag:%22609e45ba-666aa%22	https://starboy.finance/wp-content/themes/crypterio/assets/images/bg/img_1.jpg	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/themes/crypterio/assets/images/bg/img_1.jpg	(from https://starboy.finance/wp-content/themes/crypterio/assets/css/ico_purple/main.css?ver=2.4.1)
03:21:30	170431/170431	---M--	200	added ('OK')	image/jpeg	etag:%22609e45ba-299bf%22	https://starboy.finance/wp-content/themes/crypterio/assets/images/bg/img_2.jpg	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/themes/crypterio/assets/images/bg/img_2.jpg	(from https://starboy.finance/wp-content/themes/crypterio/assets/css/ico_purple/main.css?ver=2.4.1)
03:21:30	1135/1135	---M--	200	added ('OK')	image/png	etag:%22609e45ba-46f%22	https://starboy.finance/wp-content/themes/crypterio/assets/images/bg/img_3.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/themes/crypterio/assets/images/bg/img_3.png	(from https://starboy.finance/wp-content/themes/crypterio/assets/css/ico_purple/main.css?ver=2.4.1)
03:21:30	1254/1254	---M--	200	added ('OK')	image/png	etag:%22609e45ba-4e6%22	https://starboy.finance/wp-content/themes/crypterio/assets/images/bg/img_4.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/themes/crypterio/assets/images/bg/img_4.png	(from https://starboy.finance/wp-content/themes/crypterio/assets/css/ico_purple/main.css?ver=2.4.1)
03:21:31	960/960	---M--	200	added ('OK')	image/png	etag:%22609e45ba-3c0%22	https://starboy.finance/wp-content/themes/crypterio/assets/images/stroke.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/themes/crypterio/assets/images/stroke.png	(from https://starboy.finance/wp-content/themes/crypterio/assets/css/ico_purple/main.css?ver=2.4.1)
03:21:31	1013/1013	---M--	200	added ('OK')	image/png	etag:%22609e45ba-3f5%22	https://starboy.finance/wp-content/themes/crypterio/assets/images/stroke@2x.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/themes/crypterio/assets/images/stroke@2x.png	(from https://starboy.finance/wp-content/themes/crypterio/assets/css/ico_purple/main.css?ver=2.4.1)
03:21:31	956/956	---M--	200	added ('OK')	image/png	etag:%22609e45ba-3bc%22	https://starboy.finance/wp-content/themes/crypterio/assets/images/pattern_3.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/themes/crypterio/assets/images/pattern_3.png	(from https://starboy.finance/wp-content/themes/crypterio/assets/css/ico_purple/main.css?ver=2.4.1)
03:21:31	1146/1146	---M--	200	added ('OK')	image/png	etag:%22609e45ba-47a%22	https://starboy.finance/wp-content/themes/crypterio/assets/images/testimonials_before_2.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/themes/crypterio/assets/images/testimonials_before_2.png	(from https://starboy.finance/wp-content/themes/crypterio/assets/css/ico_purple/main.css?ver=2.4.1)
03:21:31	1171/1171	---M--	200	added ('OK')	image/png	etag:%22609e45ba-493%22	https://starboy.finance/wp-content/themes/crypterio/assets/images/testimonials_before.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/themes/crypterio/assets/images/testimonials_before.png	(from https://starboy.finance/wp-content/themes/crypterio/assets/css/ico_purple/main.css?ver=2.4.1)
03:21:32	7923/7923	---M--	200	added ('OK')	image/png	etag:%22609e45ba-1ef3%22	https://starboy.finance/wp-content/themes/crypterio/assets/images/pattern_4.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/themes/crypterio/assets/images/pattern_4.png	(from https://starboy.finance/wp-content/themes/crypterio/assets/css/ico_purple/main.css?ver=2.4.1)
03:21:32	35780/35780	---M--	200	added ('OK')	image/gif	etag:%22609e45ba-8bc4%22	https://starboy.finance/wp-content/themes/crypterio/assets/images/preloader.gif	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/themes/crypterio/assets/images/preloader.gif	(from https://starboy.finance/wp-content/themes/crypterio/assets/css/ico_purple/main.css?ver=2.4.1)
03:21:32	1012/1012	---M--	200	added ('OK')	image/png	etag:%22609e45ba-3f4%22	https://starboy.finance/wp-content/themes/crypterio/assets/images/comment_before.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/themes/crypterio/assets/images/comment_before.png	(from https://starboy.finance/wp-content/themes/crypterio/assets/css/ico_purple/main.css?ver=2.4.1)
03:21:32	1042/1042	---M--	200	added ('OK')	image/png	etag:%22609e45ba-412%22	https://starboy.finance/wp-content/themes/crypterio/assets/images/video_overlay.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/themes/crypterio/assets/images/video_overlay.png	(from https://starboy.finance/wp-content/themes/crypterio/assets/css/ico_purple/main.css?ver=2.4.1)
03:21:33	302/302	---M--	200	added ('OK')	image/png	etag:%22609e4c31-12e%22	https://starboy.finance/wp-content/plugins/js_composer/assets/vc/alert.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/plugins/js_composer/assets/vc/alert.png	(from https://starboy.finance/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
03:21:33	323/323	---M--	200	added ('OK')	image/png	etag:%22609e4c31-143%22	https://starboy.finance/wp-content/plugins/js_composer/assets/vc/info.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/plugins/js_composer/assets/vc/info.png	(from https://starboy.finance/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
03:21:33	244/244	---M--	200	added ('OK')	image/png	etag:%22609e4c31-f4%22	https://starboy.finance/wp-content/plugins/js_composer/assets/vc/tick.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/plugins/js_composer/assets/vc/tick.png	(from https://starboy.finance/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
03:21:33	495/495	---M--	200	added ('OK')	image/png	etag:%22609e4c31-1ef%22	https://starboy.finance/wp-content/plugins/js_composer/assets/vc/exclamation.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/plugins/js_composer/assets/vc/exclamation.png	(from https://starboy.finance/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
03:21:34	712/712	---M--	200	added ('OK')	image/png	etag:%22609e4c31-2c8%22	https://starboy.finance/wp-content/plugins/js_composer/assets/images/icons/address-book.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/plugins/js_composer/assets/images/icons/address-book.png	(from https://starboy.finance/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
03:21:34	841/841	---M--	200	added ('OK')	image/png	etag:%22609e4c31-349%22	https://starboy.finance/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	(from https://starboy.finance/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
03:21:34	694/694	---M--	200	added ('OK')	image/png	etag:%22609e4c31-2b6%22	https://starboy.finance/wp-content/plugins/js_composer/assets/images/icons/anchor.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/plugins/js_composer/assets/images/icons/anchor.png	(from https://starboy.finance/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
03:21:34	544/544	---M--	200	added ('OK')	image/png	etag:%22609e4c31-220%22	https://starboy.finance/wp-content/plugins/js_composer/assets/images/icons/application-image.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/plugins/js_composer/assets/images/icons/application-image.png	(from https://starboy.finance/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
03:21:34	590/590	---M--	200	added ('OK')	image/png	etag:%22609e4c31-24e%22	https://starboy.finance/wp-content/plugins/js_composer/assets/images/icons/arrow.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/plugins/js_composer/assets/images/icons/arrow.png	(from https://starboy.finance/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
03:21:35	682/682	---M--	200	added ('OK')	image/png	etag:%22609e4c31-2aa%22	https://starboy.finance/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	(from https://starboy.finance/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
03:21:35	705/705	---M--	200	added ('OK')	image/png	etag:%22609e4c31-2c1%22	https://starboy.finance/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	(from https://starboy.finance/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
03:21:35	674/674	---M--	200	added ('OK')	image/png	etag:%22609e4c31-2a2%22	https://starboy.finance/wp-content/plugins/js_composer/assets/images/icons/balloon.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/plugins/js_composer/assets/images/icons/balloon.png	(from https://starboy.finance/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
03:21:35	717/717	---M--	200	added ('OK')	image/png	etag:%22609e4c31-2cd%22	https://starboy.finance/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	(from https://starboy.finance/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
03:21:36	691/691	---M--	200	added ('OK')	image/png	etag:%22609e4c31-2b3%22	https://starboy.finance/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	(from https://starboy.finance/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
03:21:36	700/700	---M--	200	added ('OK')	image/png	etag:%22609e4c31-2bc%22	https://starboy.finance/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	(from https://starboy.finance/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
03:21:36	648/648	---M--	200	added ('OK')	image/png	etag:%22609e4c31-288%22	https://starboy.finance/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	(from https://starboy.finance/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
03:21:36	621/621	---M--	200	added ('OK')	image/png	etag:%22609e4c31-26d%22	https://starboy.finance/wp-content/plugins/js_composer/assets/images/icons/binocular.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/plugins/js_composer/assets/images/icons/binocular.png	(from https://starboy.finance/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
03:21:36	688/688	---M--	200	added ('OK')	image/png	etag:%22609e4c31-2b0%22	https://starboy.finance/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	(from https://starboy.finance/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
03:21:37	700/700	---M--	200	added ('OK')	image/png	etag:%22609e4c31-2bc%22	https://starboy.finance/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	(from https://starboy.finance/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
03:21:37	647/647	---M--	200	added ('OK')	image/png	etag:%22609e4c31-287%22	https://starboy.finance/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	(from https://starboy.finance/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
03:21:37	763/763	---M--	200	added ('OK')	image/png	etag:%22609e4c31-2fb%22	https://starboy.finance/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	(from https://starboy.finance/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
03:21:37	690/690	---M--	200	added ('OK')	image/png	etag:%22609e4c31-2b2%22	https://starboy.finance/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	(from https://starboy.finance/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
03:21:38	709/709	---M--	200	added ('OK')	image/png	etag:%22609e4c31-2c5%22	https://starboy.finance/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	(from https://starboy.finance/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
03:21:38	691/691	---M--	200	added ('OK')	image/png	etag:%22609e4c31-2b3%22	https://starboy.finance/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	(from https://starboy.finance/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
03:21:38	635/635	---M--	200	added ('OK')	image/png	etag:%22609e4c31-27b%22	https://starboy.finance/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	(from https://starboy.finance/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
03:21:38	590/590	---M--	200	added ('OK')	image/png	etag:%22609e4c31-24e%22	https://starboy.finance/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	(from https://starboy.finance/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
03:21:38	635/635	---M--	200	added ('OK')	image/png	etag:%22609e4c31-27b%22	https://starboy.finance/wp-content/plugins/js_composer/assets/images/icons/camera.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/plugins/js_composer/assets/images/icons/camera.png	(from https://starboy.finance/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
03:21:39	659/659	---M--	200	added ('OK')	image/png	etag:%22609e4c31-293%22	https://starboy.finance/wp-content/plugins/js_composer/assets/images/icons/chart.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/plugins/js_composer/assets/images/icons/chart.png	(from https://starboy.finance/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
03:21:39	1686/1686	---M--	200	added ('OK')	image/png	etag:%22609e4c31-696%22	https://starboy.finance/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	(from https://starboy.finance/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
03:21:39	706/706	---M--	200	added ('OK')	image/png	etag:%22609e4c31-2c2%22	https://starboy.finance/wp-content/plugins/js_composer/assets/images/icons/clock.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/plugins/js_composer/assets/images/icons/clock.png	(from https://starboy.finance/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
03:21:39	470/470	---M--	200	added ('OK')	image/png	etag:%22609e4c31-1d6%22	https://starboy.finance/wp-content/plugins/js_composer/assets/images/icons/control.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/plugins/js_composer/assets/images/icons/control.png	(from https://starboy.finance/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
03:21:40	606/606	---M--	200	added ('OK')	image/png	etag:%22609e4c31-25e%22	https://starboy.finance/wp-content/plugins/js_composer/assets/images/icons/fire.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/plugins/js_composer/assets/images/icons/fire.png	(from https://starboy.finance/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
03:21:40	792/792	---M--	200	added ('OK')	image/png	etag:%22609e4c31-318%22	https://starboy.finance/wp-content/plugins/js_composer/assets/images/icons/heart.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/plugins/js_composer/assets/images/icons/heart.png	(from https://starboy.finance/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
03:21:40	505/505	---M--	200	added ('OK')	image/png	etag:%22609e4c31-1f9%22	https://starboy.finance/wp-content/plugins/js_composer/assets/images/icons/mail.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/plugins/js_composer/assets/images/icons/mail.png	(from https://starboy.finance/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
03:21:40	756/756	---M--	200	added ('OK')	image/png	etag:%22609e4c31-2f4%22	https://starboy.finance/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	(from https://starboy.finance/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
03:21:40	657/657	---M--	200	added ('OK')	image/png	etag:%22609e4c31-291%22	https://starboy.finance/wp-content/plugins/js_composer/assets/images/icons/video.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/plugins/js_composer/assets/images/icons/video.png	(from https://starboy.finance/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
03:21:41	7668/7668	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22609e4c31-1df4%22	https://starboy.finance/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.eot?f6ud62	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.eot	(from https://starboy.finance/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
03:21:41	7464/7464	---M--	200	added ('OK')	application/octet-stream	etag:%22609e4c31-1d28%22	https://starboy.finance/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.ttf?f6ud62	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.ttf	(from https://starboy.finance/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
03:21:41	7540/7540	---M--	200	added ('OK')	font/woff	etag:%22609e4c31-1d74%22	https://starboy.finance/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.woff?f6ud62	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.woff	(from https://starboy.finance/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
03:21:41	24504/24504	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22609e4c31-5fb8%22	https://starboy.finance/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.svg?f6ud62	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.svg	(from https://starboy.finance/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
03:21:42	223/223	---M--	200	added ('OK')	image/png	etag:%22609e4c31-df%22	https://starboy.finance/wp-content/plugins/js_composer/assets/images/toggle_open.png	C:/Users/Emilio/Documents/GitHub/StarDog/starboy.finance/wp-content/plugins/js_composer/assets/images/toggle_open.png	(from https://starboy.finance/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
